id,graduation,university_course,university,profession,activity,company,city,state,P1,P2,P3,P4,P5,P6
0x7E87015E9F48A49DC22FA14EF2B4C720B8664F56,Bacharelado,ADMINISTRAÇÃO,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,Assistente,Assistente comercial no LIT/Saint Paul,LIT,NULL,NULL,4,TRUE,TRUE,0,Linkedin,TRUE
0x63F26617F82409813476BF67296DFB68BCA51E40,Bacharelado,SECRETARIADO EXECUTIVO,FACULDADE SUMARÉ,Supervisor,Atuo na área de Facilities / Real State.,Zodiac Produtos Farmaceuticos,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0x67703103F68881269D40CE7A1AC065903A6C79BA,SEM FORMAÇÃO,,,Sócio/ Dono / Proprietário,,Escola de Futebol Neves Society,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0x693B64A8A41EBD88BA52E2ED58FABD0023490D25,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,2,FALSE,TRUE,2,Outros,TRUE
0x6C3B3930930396FDF998B6FAB0A7CAD77571909E,SEM FORMAÇÃO,,,Assessor,"Estudante de administração empresarial na UDESC-ESAG, trabalho de manhã como estagiário na Celesc e de noite como assessor financeiro de um cursinho popular. Busco conhecimento do setor financeiro e em conjunto com a tecnologia para me atualizar.",Einstein floripa vestibulares,NULL,NULL,4,TRUE,TRUE,4,"Mídia (revista, jornais, sites)",TRUE
0x6D9005A33D9F961620C611ECAD69F59BDBA9614C,Bacharelado,DIREITO,universidade federal de mi,Advogado,,Machado Meyer,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0x6EA335FEB43691D7B9BB999CB4B7884EDCDD03EF,Especialização,CONTROLADORIA E CONTABILIDADE,FACULDADES INTEGRADAS DA UPIS,Superintendente,"Sou bancária há 18 anos e já trabalhei em diversas áreas: Financeira, Retaguarda, Ponto de Atendimento e, por mais tempo, na área de crédito onde estou até hoje.",BANCO DE BRASILIA,NULL,NULL,4,TRUE,TRUE,3,Saint Paul,TRUE
0x733B57AE9E45BAE742221B555C15E97F45364893,Tecnólogo,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,FPPD,Outros,Tradutor e apaixonado por finanças.,UFERSA,NULL,NULL,4,TRUE,FALSE,1,"Mídia (revista, jornais, sites)",TRUE
0x7C46E2D5C30765DE30952906CB4A897DF9D0A711,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0x7C69EC38E61DD6DF29AF2ECCAA5F942D832B734B,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,1,FALSE,FALSE,3,Google,TRUE
0x7E5F093CC18417BD3C3112AF07FE8D2F054677DC,Bacharelado,Direito,UERJ,Advogado,Assessoria Jurídica Societária,Petrobras Distribuidora SA,NULL,NULL,2,FALSE,TRUE,2,Google,TRUE
0x8AE2DDD4C222C5449E1C5719BB881B7C111C9450,Bacharelado,ENGENHARIA DE PRODUÇÃO,FACULDADE IBMEC,Trainee,Consultoria em gestão. Ajudamos empresas a melhorar sua performance financeira e/ou operacional.,Instituto Aquila,NULL,NULL,3,TRUE,TRUE,2,Google,TRUE
0x8BC703F16D69605324D7B7FCB051347B22474FF3,Especialização,CBA em Controladoria e Finanças,IBMEC-MG,Especialista,"Responsável por projetos atuariais, gestão de equipes, participante da comissão técnica da empresa e líder Lean.",Mercer,NULL,NULL,4,TRUE,TRUE,2,Minha empresa - benefício LITpass,TRUE
0x8D704C688C2CFFBD904A891D5727833FB4966002,Tecnólogo,Logística,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,Outros,Auxliar ADM. PCM ALMOXARIFE III,Bom Jesus Agro,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,TRUE
0x8DEBBC9CB84ACC55B0E541D548DDD8DB7E6406FA,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,2,FALSE,FALSE,1,Saint Paul,FALSE
0x9447A446C0EAD77FA7F124CE8325B5564D732247,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Instagram,FALSE
0x952BFBF05AD3B7E938D36B7C5FA2C0F89DEE557E,Bacharelado,ADMINISTRAÇÃO,FACULDADE UNIBRASIL,Gerente,GERENTE DE INVESTIMENTOS,BANCO SAFRA,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,FALSE
0x958B43AFAF1DB8D5792CCD23D252B2ADCD224814,Tecnólogo,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,,Banco Pan,NULL,NULL,0,FALSE,TRUE,0,Minha empresa - benefício LITpass,FALSE
0x962BD8DA6ABEAF9E4F691F12B9343F1F14867E34,Bacharelado,CIÊNCIAS CONTÁBEIS,USP,Especialista,"Empresa em forte crescimento, principalmente inorgânico, Excelente oportunidade para melhoria de processos e criação de estratégias.",Fortbras Autopeças S.A.,NULL,NULL,4,FALSE,FALSE,4,Google,TRUE
0x97CED926325CE10D09D9419E6C7C7663C87A4E68,Especialização,Análise Orientada a Objetos,Unicamp,Gerente,"Sou responsável pela área de serviços (Customer Services, Customer Support & Customer Success) da Columbia Integração",Columbia Integração,NULL,NULL,3,TRUE,TRUE,4,Instagram,TRUE
0xC3605D2A9B99BBB904438B0699712A901ABF286C,Bacharelado,CIÊNCIAS CONTÁBEIS,Uninove,Gerente,"Há 24 atuando em agência, na área administrativa, passando pelos cargos de caixa, supervisor e atualmente Gerente Operacional.",Banco Itaú Unibanco,NULL,NULL,0,FALSE,TRUE,0,Saint Paul,TRUE
0xC425C9F049FEBA0CD61A6D14A235A66E22C2F875,Bacharelado,Engenharia de Materiais,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Gerente,"Sou a gerente administrativa em uma startup de manufatura compartilhada. Sou executivo e operacional da área financeira, fiscal e departamento pessoal.",PEERDUSTRY TECNOLOGIA LTDA,NULL,NULL,4,TRUE,TRUE,0,Outros,TRUE
0xC457B14CE9A81C99ADBE1A395C212354955C9696,MBA,Gestão de Projetos e Negócios,FIA Business School,Analista,,BDF Nivea,NULL,NULL,4,TRUE,TRUE,2,Instagram,FALSE
0xC5B89AC3A0E6A55BB159910804B8B7829049C512,Bacharelado,ENGENHARIA DE PRODUÇÃO,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,SEM EXPERIÊNCIA,,,NULL,NULL,4,FALSE,TRUE,2,Linkedin,TRUE
0xC641BAB6EB16D081D86158B4909D376231396A91,Bacharelado,ADMINISTRAÇÃO,ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG,Assistente,"Atuo no controle interno da área Operacional de uma operadora de turismo.  Gestão de recebimento e análise de faturas, negociação com fornecedores nacionais e internacionais.",Fidelidade Viagens e Turismo,NULL,NULL,4,TRUE,TRUE,4,Outros,TRUE
0xC65F4614DFC0196204B0F9505257C42B2D454846,Tecnologo,Gestão Financeira,Toledo Prudente,Customer experience,,Nubank,NULL,NULL,4,TRUE,TRUE,2,Instagram,TRUE
0xD2A1452787ABC0AF4DB22293BCC0050E15405571,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Minha empresa - benefício LITpass,TRUE
0xD379C08FAFEDE6C8F061781A406853DADBC3F9F2,Bacharelado,ADMINISTRAÇÃO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,Gerente,,Banco Safra,NULL,NULL,4,TRUE,TRUE,0,Minha empresa - benefício LITpass,TRUE
0xD5E6E0A53D1C92ED7550CA8526593627C5182D3A,Bacharelado,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE ESTADUAL DE CAMPINAS,Trainee,,W1 CONSULTORIA,NULL,NULL,0,TRUE,FALSE,4,Saint Paul,TRUE
0x8C42A00FA3835F947D6E36F7932DE1E06DFCD904,MBA,Comunicação e Marketing,UNIVERSIDADE CRUZEIRO DO SUL,Analista Pleno,"Atuo como jornalista, com comunicação interna e externa, on e offline produção e edição de conteúdo, análise e implementação de ações, gerenciamento de canais e acompanhamento de processos.",Rede Bandeirantes de Comunicação,NULL,NULL,4,TRUE,TRUE,3,Minha empresa - benefício LITpass,TRUE
0x8CFBE7D84D96B973AE7AE258BBE0D305E96F994B,Bacharelado,Administração de empresas e Ciências Contábeis,INSTITUTO DE PORTO ALEGRE,Outros,,ISPTEC,NULL,NULL,4,TRUE,TRUE,3,Outros,TRUE
0x92C61B185D51855098C3848B09E86D76AE1A551E,MBA,MBA Executivo Estratégia Corporativa,BSP,Diretor,"Executivo sênior de Supply Chain, em Planejamento de Demanda e Operações, Manufatura, Contrato com Fornecedores, Excelência Operacional, Lean, ERP e S&OP em indústria multinacional de Cosméticos e indústria nacional de Alimentos",Avon Cosmético e JMacedo,NULL,NULL,4,FALSE,TRUE,4,Saint Paul,TRUE
0x935E3288B7BC2C360CA09CF3D91D2E4F67D6893D,Especialização,Análise de Sistemas,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,,Banco Safra,NULL,NULL,1,FALSE,TRUE,4,Saint Paul,TRUE
0x9405D221CD469FE32A2DE04719662B85DC6FB26A,Bacharelado,CIÊNCIAS ECONÔMICAS,UNIVERSIDADE CIDADE DE SÃO PAULO - Unicid,Coordenador,,Unicsul,NULL,NULL,4,FALSE,FALSE,2,Google,TRUE
0x9405D221CD469FE32A2DE04719662B85DC6FB26A,Doutorado,FILOSOFIA,UNIVERSIDADE FEDERAL DE SÃO CARLOS - UFSCar,Outros,Professor Universitário,Cruzeiro do Sul Educacional,NULL,NULL,4,FALSE,FALSE,2,Google,TRUE
0x9698CBE6EDD7ACD3DD686B3B58CE07A8FFA57BA3,Mestrado,Administração,Universidade Estadual de Maringá - UEM,Sócio/ Dono / Proprietário,Empresa especializada no desenvolvimento de habilidades e competências por meio de treinamentos e capacitações presenciais e/ou remotas. www.prohabilite.com.br,ProHabilite Treinamento e Capacitação,NULL,NULL,4,FALSE,TRUE,3,Outros,TRUE
0xA0A9980A2B2B56651A64CD98DF83AF7670010128,SEM FORMAÇÃO,,,Analista Senior,Trabalho no mercado financeira há quase 10 anos e há 8 anos voltada para área de investimentos no mundo de Previdência Privada.,Fundação Itausa industrial,NULL,NULL,0,TRUE,TRUE,0,Saint Paul,TRUE
0x8138679BD1B6D34D6AAD4C9E43A413DEEF015372,Mestrado Profissional,Mercado Financeiro,FACULDADE DE TECNOLOGIA SAINT PAUL,Analista Pleno,Eu trabalho na área de transformação digital do banco com foco na otimização de processos e redução de custos.,Santander,NULL,NULL,4,TRUE,TRUE,1,Saint Paul,TRUE
0x860FF58330FDD4C2349BE9DFADC6CB2C37793C49,Tecnólogo,Processos Gerencias,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ,Consultor,,Konstroi,NULL,NULL,1,FALSE,TRUE,2,Saint Paul,FALSE
0x89DFE755EF747B5E5255B388E3AE95BEF5A15D06,Licenciatura,Letras Português e Inglês,Unifatea - Centro universitário Tereza D´Ávila,Assistente,"Atuei no departamento de compras de equipamentos elétricos, informática, materiais civis, hidráulicos e diversos suprimentos em uma conceituada empresa que presta serviços à grandes empresas privadas e públicas no setor civil e elétrico.",Tagplan Comércio e Serviços de Engenharia e Rep. Ltda,NULL,NULL,4,TRUE,TRUE,3,Saint Paul,TRUE
0x8AE6418F2732DF287CCBEDE3DFACFDDD03CDAD02,Bacharelado,Engenharia de Produção,Universidade Federal de Viçosa,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,FALSE,2,Outros,TRUE
0x8BA3C0E4651DEF0A183DC6FBB7DA900F6C03CB9D,Bacharelado,ADMINISTRAÇÃO,FMU,Analista,"Análise de Crédito, ATACADO, VAREJO, FROTAS, CONSIGNINADO, (PF / PJ), relatórios gerenciais, análise de balanços, análise de mercado, análise setorial, controle de falencias, entre outros.",Banco Alfa,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,FALSE
0x8D74ED0A89CC0788CF11035678AB823EEB23D3E1,Bacharelado,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,UNIFIEO,Gerente,Senior Sales Account Manager na Cabify Brasil.,Cabify,NULL,NULL,4,TRUE,TRUE,3,Google,TRUE
0x8E199E8628E52D2BC57EBC04EE7619A863B3E6AF,Tecnólogo,Banco de Dados,Centro Universitário IBTA,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,FALSE
0x92CCE81F8F61DC5AF56E1AD3A569DCBD5196DF8A,Bacharelado,ENGENHARIA DE PRODUÇÃO,UFRGS,Analista,Responsável pelo Middle Oficce da gestora de recursos.,Seival Investimentos LTDA,NULL,NULL,0,TRUE,TRUE,2,YouTube,TRUE
0x76FA42B942B67E98E885DF71F570557F504B0D38,Licenciatura,PEDAGOGIA,UNIVERSIDADE PITÁGORAS UNOPAR,Analista Senior,"Atuo no mercado de seguros há 30 anos e na Unimed há 14 anos Analista Senior na area de sinistro vida e serit atuando em todos as atividades da area desde analisa, projetos, pessoas, etc",Seguros Unimed,NULL,NULL,3,TRUE,TRUE,1,Minha empresa - benefício LITpass,TRUE
0x7AC16F7B5D0201274B5D36D275C9104DEA181E61,Especialização,Fisioterapia em Reabilitação Cardiopulomonar,Instituto de Ensino e Pesquisa do Hospital Albert Einstein,Outros,,Serviço Nacional de Aprendizagem Comercial,NULL,NULL,2,FALSE,FALSE,4,Instagram,FALSE
0x7B52009B64FD0A2A49E6D8A939753077792B0554,Pós Graduação,Tecnologia da Informação,Eniac,Gerente,,Eniac,NULL,NULL,3,TRUE,TRUE,2,Saint Paul,TRUE
0x7D6DB2CEE26FEC26CCA128CA7D6054A35003D90D,Bacharelado,ADMINISTRAÇÃO,Universidade Bandeirante de São Paulo,Analista Senior,"Analista sênior na área de Gestão de Ativos. Presente em projetos da área na empresa, rotinas de fechamento contábil, atendimento à auditoria, rotinas de custeio e melhorias de atividades.",EDP - Energias do Brasil,NULL,NULL,0,TRUE,FALSE,0,Saint Paul,FALSE
0x84404A8F882F8D1372A9AFFFCA6FC5D6F2CD02E7,Tecnólogo,Gestão de TI,Uninove,Analista,Apoio a Gerência em estudos de previsibilidade de sinistro e demandas de Guias recebidas e outros indicadores,Unimed Odonto,NULL,NULL,4,TRUE,TRUE,2,Minha empresa - benefício LITpass,TRUE
0x8524C0752B66CB0221BDEC33A98079372D0A3464,Especialização,Psicopedagogia,Claretiano Centro Universitário,Coordenador,"Atuo como professor e coordenador de cursos de uma escola técnica na cidade de Franca-SP (ETEC Dr. Júlio Cardoso), filiada ao Centro Paula Souza - autarquia estadual de São Paulo, vinculada à Secretaria de Ciência e Tecnologia.",Centro Paula Souza,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0x85A5B68663008CB2D7EBA602DF401BD208A2C944,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xF1752A53923F4FEFC0EB23437F57AD2D8E7B0658,Especialização,Marketing e a Nova Economia,Saint Paul,Coordenador,,Philip Morris,NULL,NULL,3,FALSE,TRUE,4,Saint Paul,TRUE
0xF3FA2A6003FC075D7D3AAE2AFF6CFBFFF5B332EC,pos-graduacao,MBA em Gestão Estratégica de Negócios,Anhanguera,Assessor,,Dataprev,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0xF7CB15D681561F74A9532CC820D3CE927CC704A9,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,TRUE,0,Outros,TRUE
0xF7DD7FB82B8DC4E7D687AED069E872B4CC94616C,Bacharelado,PSICOLOGIA,UNIVERSIDADE FEDERAL DA BAHIA,Gerente,Gerente de empresas com faturamento de 30 a 500mm,cef,NULL,NULL,4,TRUE,TRUE,1,Outros,FALSE
0xF882B670366DDC601868525FD1F25192276D87B0,MBA,ADMINISTRAÇÃO,FACULDADE IBMEC,Gerente,,Banco Safra,NULL,NULL,1,TRUE,TRUE,3,Saint Paul,FALSE
0xF90F69A41CBB483938A7EED84F986DAF70B2CBFE,Licenciatura,adhfasdfh,agadg,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Google,FALSE
0xF97A0D8AC65886D01E10F57FCC3F166EB3F269D4,Bacharelado,RELAÇÕES INTERNACIONAIS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,Consultor,,Deloitte,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0xFB644351560D8296FE6DA332236B1F8D61B2828A,Doutorado,Finanças,FGV,Especialista,Ministro aulas em cursos de Pós-Graduação da Saint Paul Escola de Negócios e Fecap. Também ministro aulas de graduação para ciências econômicas na ESAGS (2 lugar nacional no ENADE 2017 em Economia).,Saint Paul - Esags - Fecap,NULL,NULL,2,FALSE,TRUE,2,Saint Paul,FALSE
0xFC9EEF1F11E008FC7A53552C19B478EE2C497383,Tecnólogo,TECNOLOGIA EM GESTÃO FINANCEIRA,UNIJORGE,Analista,"Responsável pelos setores de compras, Rh, contratos e apoio ao SGQ.",Asssociação de Analises Clinicas - Rede Labforte,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0xA19F8100A4ACAE7A26B4D48C69814CB9DF0B9A57,Bacharelado,Ciências da Computação,PUC-SP,Outros,Trader de Bolsa.,.,NULL,NULL,4,TRUE,FALSE,2,Saint Paul,TRUE
0xA4D8A7EA1017638060F85188F526BDE83E012527,MBA,Gestão de Projetos,UNIVERSIDADE NORTE DO PARANÁ,Gerente,.,Polo engenharia,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0xA9A1C0472DFCDD05590B40FA4696D2131B109ABD,Bacharelado,DIREITO,UNIVERSIDADE SÃO JUDAS TADEU,Advogado,Advogada Sênior - Direito Empresarial e Tributário,Cunha Ferraz Advogados,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,TRUE
0xA9A9C07460EDCCDAFC747D5792699E8927B4E457,Bacharelado,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,UNIVERSIDADE ANHEMBI MORUMBI,Sócio/ Dono / Proprietário,,EMOL,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,FALSE
0xB4BC6242252196D21AFFA3DAA276C19BE068954E,Tecnólogo,Gestão de TI,Unip,Analista de Infraestrutura,,Simpress,NULL,NULL,4,TRUE,TRUE,4,Minha empresa - benefício LITpass,TRUE
0xB6C76B2902D0FC4179444D282691DAC8333378A3,MBA,Mercado de Capitais,Uninove,Analista Junior,Analista Atuarial Jr - Responsável por cálculos de provisões técnicas e estudos de Nota Técnica Atuarial,Porto Seguro,NULL,NULL,3,TRUE,TRUE,4,YouTube,FALSE
0xB6D7E646854556A9FB376AA285F771F01AA12764,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,TRUE,TRUE,0,Outros,TRUE
0xB88B3B28007B816AF77A5DF9FECE613249548C41,SEM FORMAÇÃO,,,Analista Pleno,"- Atuação no desenvolvimento de novas tecnologias e processos, por meio da administração de projetos específicos; - Participação na definição e operacionalização do plano de investimentos da área.",Stihl Ferramentas Motorizadas Ltda,NULL,NULL,0,FALSE,FALSE,0,Linkedin,FALSE
0xBA11BA4AFF85E358978F25065D1F5C7A085D6795,Bacharelado,Administração,UNIFAP - Universidade Federal do Amapá,Outros,"Técnico Judiciário, especialidade em Técnico de Informática",Tribunal de Justiça do Estado do Amapá,NULL,NULL,4,TRUE,TRUE,4,"Mídia (revista, jornais, sites)",TRUE
0x8467CF2256D8AE2BF69A3047F9ECE3C9FF3EF7D3,Bacharelado,Marketing,ESPM,Head de unidades de negócio,,Linkedin,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,TRUE
0x916359D72875AE4A7DE6A26B6ED2303F663DE053,Bacharelado,FARMÁCIA,USP,Analista,Aprendizado muito intenso e diversas oportunidades de desenvolvimento,Takeda Pharmaceutical Company,NULL,NULL,4,FALSE,FALSE,2,Saint Paul,FALSE
0x924EEB89AA5C14643288BAD28DE245905018E129,Especialização,Gestão de Projetos,USP,Analista,Analista de GRC Sr,Safra,NULL,NULL,2,TRUE,TRUE,2,Saint Paul,TRUE
0x92C61B185D51855098C3848B09E86D76AE1A551E,Pós-Doutorado,Administração Industrial,USP,Diretor,"Executivo sênior de Supply Chain, em Planejamento de Demanda e Operações, Manufatura, Contrato com Fornecedores, Excelência Operacional, Lean, ERP e S&OP em indústria multinacional de Cosméticos e indústria nacional de Alimentos",Avon Cosmético e JMacedo,NULL,NULL,4,FALSE,TRUE,4,Saint Paul,TRUE
0x9362EE0BF1D2EAE0A11492F78B2737C3D6C093D6,Bacharelado,CIÊNCIAS CONTÁBEIS,Fundação Escolada de Comércio Alvares Penteado,Coordenador,"Atuação como coordenador de equipe na área de tributos a 10 anos em empresas do ramo varejista, serviços e seguros.",UNIMED Seguradora S/A,NULL,NULL,4,TRUE,TRUE,2,Minha empresa - benefício LITpass,TRUE
0x9698CBE6EDD7ACD3DD686B3B58CE07A8FFA57BA3,Tecnólogo,Processamento de Dados,Unicesumar,Sócio/ Dono / Proprietário,"Empresa de soluções tecnológicas.  Foco principal: Implantação de soluções para digitalização e automação de Processos de Negócios, por meio de Software da LECOM Tecnologia.  www.engrenatecnologia.com.br",Engrena Tecnologia,NULL,NULL,4,FALSE,TRUE,3,Outros,TRUE
0x983F7674F1D6BADA704913D0FA14F4D74527AB9D,Bacharelado,Ciências Contábeis,Universidade Federal de Santa Catarina,Analista Junior,Trabalho principalmente da parte financeira da companhia com conciliação bancária e cuido do contas a receber da companhia.,Endurance Group Brasil Hospedagem de Sites,NULL,NULL,2,FALSE,TRUE,3,Outros,TRUE
0x7F17EF5EBA9123A5090CEEFEBED04FC73A653CAC,Bacharelado,COMUNICAÇÃO SOCIAL - JORNALISMO,FACULDADE MAURICIO DE NASSAU,Gerente,,BANCO SAFRA,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,TRUE
0x8035956BAFF222C37BC9E9EAC94876DEE1EAB456,Tecnólogo,Gestão em Marketing,Universidade Anhembi Morumbi,SEM EXPERIÊNCIA,,,NULL,NULL,3,FALSE,TRUE,2,Instagram,TRUE
0x8151FE23D8227D6E78994391A2BA107CD0C3C8BA,Bacharelado,ENGENHARIA CIVIL,CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0x82412BA765A61DE0BDA95251C46A329BC2DE97E0,Bacharelado,Engenharia Elétrica e Automação,Instituto Nacional Politécnico de Toulouse - ENSEEIHT,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x8C55CC5E3168CC7F923826EE97C9C8C9E7F45670,Bacharelado,Ciências Contabeis,UFMG,Especialista,Especialista de Invetimentos; consultoria; gestão de carteira.,Safra,NULL,NULL,0,TRUE,TRUE,0,Saint Paul,TRUE
0x8E922D06F98FE84E46ED9102ECCB773DAF02A2F3,SEM FORMAÇÃO,,,Analista Junior,,Simpress Comercio Locacao Serviços,NULL,NULL,0,FALSE,FALSE,0,Minha empresa - benefício LITpass,FALSE
0x8FBFD355B4CE206DA179A38D355F5F9A466A0565,Bacharelado,EDUCAÇÃO FÍSICA,UNIVERSIDADE PITÁGORAS UNOPAR,Secretária (o),,felinne,NULL,NULL,4,FALSE,TRUE,4,Outros,TRUE
0x936C8F85A33FBBFC3773924410339A4036724520,Bacharelado,CIÊNCIAS CONTÁBEIS,UFBA,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Instagram,TRUE
0x958A9D08E280264AF1561C991DAE5ADD921D6C4F,Especialização,DIREITO,INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR,Assistente,,Tribunal Regional do Trabalho,NULL,NULL,4,FALSE,FALSE,3,"Mídia (revista, jornais, sites)",TRUE
0x96481F8C2440ED43AAFAB434BFEE305B02D4FB43,Tecnólogo,Gestão Comercial,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",Assistente,,Banco Itau Unibanco,NULL,NULL,4,TRUE,TRUE,2,Outros,TRUE
0x9698CBE6EDD7ACD3DD686B3B58CE07A8FFA57BA3,Especialização,Ambientes para Internet,Unicesumar,Sócio/ Dono / Proprietário,"Empresa de soluções tecnológicas.  Foco principal: Implantação de soluções para digitalização e automação de Processos de Negócios, por meio de Software da LECOM Tecnologia.  www.engrenatecnologia.com.br",Engrena Tecnologia,NULL,NULL,4,FALSE,TRUE,3,Outros,TRUE
0x8CE19203E7F6EB0810FBDF7D47EF4750D76612E3,Bacharelado,Admi,universidade federal do ri,Estagiário,,Unifacex,NULL,NULL,0,FALSE,FALSE,0,Google,FALSE
0x8E42EE180AC9A04ECEC3C1542D7668F57B0116FF,Bacharelado,DIREITO,UNIVERSIDADE PAULISTA,Advogado,"Prestação de serviços jurídicos nas áreas do Direito Penal, Compliance e Direito Civil.",GS Advocacia e Consultoria Jurídica,NULL,NULL,2,TRUE,TRUE,1,Linkedin,TRUE
0x8E753F4AF64606DAD82A493908BD8C759C12616E,Bacharelado,Administração,UNISAL,Empreendedor (a),"Essa é uma empresa de Consultoria em Desenvolvimento Empresarial, com especialização em finanças e gestão da inovação.",Empreendedoria S.A.,NULL,NULL,4,FALSE,TRUE,4,Saint Paul,TRUE
0x8EEF6A9D9CD458429ACC0AD45332564A0279A2C1,Bacharelado,Ciencias contábeis,UNITAU,"C-Level: CFO, CMO, CIO, CTO ou outro",Responsavel pela área financeira completa para toda América Latina,Alstom,NULL,NULL,4,FALSE,FALSE,1,Saint Paul,TRUE
0x8FBF8AEC667C5A2888C083CF09494D84435D4E36,Bacharelado,ADMINISTRAÇÃO,CANDIDO MENDES,Outros,A,A,NULL,NULL,4,TRUE,TRUE,4,Outros,FALSE
0x917F7E346B4E1C97DE4C1395DD408EBC4578E0D4,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,TRUE,0,Google,FALSE
0x924EEB89AA5C14643288BAD28DE245905018E129,Especialização,Gestão de Projetos,USP,Analista,Analista de O&M,Bradesco,NULL,NULL,2,TRUE,TRUE,2,Saint Paul,TRUE
0x94AE0A96D83A445D72A93417B63AC90D79DB5ECA,Bacharelado,ADMINISTRAÇÃO,universidade  paulista,Assessor,Agente Autonomo de investimentos Sócio de um Escritório Credenciado à XP,XP Investimentos,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,FALSE
0x9698CBE6EDD7ACD3DD686B3B58CE07A8FFA57BA3,Especialização,Gestão Estratégica de Empresas,Instituto Paranaense de Ensino,Sócio/ Dono / Proprietário,Empresa especializada em cursos e treinamentos na área de informática e gestão.,ONLINE Treinamentos e Informática,NULL,NULL,4,FALSE,TRUE,3,Outros,TRUE
0x97B49BD491648EA7454FEB2D21A3FF35FA26CA94,MBA,Auditoria e Controladoria,FGV,Analista Senior,"Analista de Planejamento Financeiro Sênior da Companhia, responsável pela consolidação dos modelos financeiros das subsidiárias, elaboração de econômicos de novos projetos e acompanhamento de result.",Prumo Logística Global,NULL,NULL,4,TRUE,TRUE,3,Outros,TRUE
0xCC8DEC1AF3F98D9A4E70081289D51A186E7582F5,Mestrado Profissional,Desenvolvimento Territorial e Sistemas Agroindustriais,UFPel,Mestre em Desenvolvimento e Sistemas Agroindustriais,Tem sido satisfatório e desafiador trabalhar com tecnologia no campo na minha região de atuação.,Representante da AgLeader Techonology,NULL,NULL,3,TRUE,TRUE,4,Instagram,TRUE
